date,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-1-21 20:00,8.0,8.09,11.27,4.45,0.025,0.031,0.72,428.7,2.2,0.002,2229040.0
2021-1-22 0:00,7.7,8.27,10.75,4.45,0.025,0.03,0.76,428.9,1.2,0.004,3280960.0
2021-1-22 4:00,7.7,8.06,10.51,4.37,0.025,0.03,0.78,429.2,1.2,0.006,5242000.0
2021-1-22 8:00,7.4,8.27,12.0,4.32,0.025,0.03,0.55,426.7,3.7,0.003,2118110.0
2021-1-22 12:00,7.4,8.26,12.04,4.4,0.025,0.034,0.8,426.0,6.6,0.002,4173780.0
2021-1-22 16:00,7.4,8.25,11.85,4.4,0.025,0.034,0.84,425.7,5.6,0.003,2300940.0
2021-1-22 20:00,7.7,8.26,11.87,4.45,0.025,0.037,0.89,426.3,7.6,0.003,2674200.0
2021-1-23 0:00,7.5,8.22,11.55,4.45,0.025,0.034,0.83,425.3,5.3,0.003,2836400.0
2021-1-23 4:00,7.4,8.18,11.33,4.18,0.025,0.036,0.84,425.3,4.8,0.002,4530210.0
2021-1-23 8:00,7.7,8.19,11.08,4.22,0.026,0.029,0.63,425.5,3.5,0.002,3014540.0
2021-1-23 12:00,8.0,8.22,11.31,4.25,0.034,0.037,0.92,426.0,8.5,0.002,2101910.0
2021-1-23 16:00,8.0,8.25,11.52,4.29,0.033,0.036,0.94,425.5,8.5,0.002,3906560.0
2021-1-23 20:00,8.0,8.24,11.38,4.44,0.032,0.036,0.89,425.2,6.2,0.002,3581380.0
2021-1-24 0:00,8.0,8.16,10.92,4.44,0.039,0.036,0.93,426.4,5.9,0.002,3041450.0
2021-1-24 4:00,7.9,8.17,11.02,4.26,0.034,0.037,0.9,426.5,5.6,0.002,2854070.0
2021-1-24 8:00,7.7,8.14,10.86,4.1,0.036,0.031,0.76,426.9,5.5,0.002,1947270.0
2021-1-24 12:00,7.8,8.2,11.3,4.31,0.037,0.035,0.92,426.9,5.6,0.001,3846110.0
2021-1-24 16:00,8.0,8.2,11.22,4.26,0.047,0.032,0.94,428.0,5.9,0.002,1785490.0
2021-1-24 20:00,8.1,8.09,10.14,4.38,0.041,0.032,0.9,428.2,3.9,0.001,4163080.0
2021-1-25 0:00,7.7,8.15,11.32,4.38,0.039,0.034,0.91,427.0,5.4,0.002,2139580.0
2021-1-25 4:00,7.7,8.24,11.38,4.2,0.025,0.032,0.82,425.6,4.1,0.002,4099890.0
2021-1-25 8:00,7.8,8.17,10.97,4.15,0.025,0.032,0.68,426.2,4.7,0.002,1866760.0
2021-1-25 12:00,8.3,8.19,11.29,4.15,0.025,0.032,0.68,425.4,4.7,0.001,1718750.0
2021-1-25 16:00,8.4,8.4,11.66,4.56,0.043,0.031,0.75,427.6,5.2,0.002,2731470.0
2021-1-25 20:00,8.4,7.78,8.95,4.56,0.026,0.032,0.75,429.1,2.5,0.001,1130130.0
2021-1-26 8:00,7.9,8.14,11.18,4.23,0.026,0.032,0.68,425.1,8.9,0.002,2389520.0
2021-1-26 12:00,8.0,8.1,10.76,4.14,0.042,0.035,0.87,426.5,6.9,0.001,2304940.0
2021-1-26 16:00,7.9,8.13,11.05,4.12,0.035,0.034,0.91,426.0,7.7,0.002,2478490.0
2021-1-26 20:00,8.0,8.13,10.86,4.08,0.041,0.034,0.86,426.5,6.3,0.002,2969110.0
2021-1-27 0:00,8.2,7.99,10.02,4.08,0.041,0.034,0.89,428.9,5.3,0.002,7756380.0
2021-1-27 4:00,7.8,8.08,10.72,4.14,0.044,0.035,0.9,426.6,8.0,0.002,2606320.0
2021-1-27 8:00,7.7,8.06,10.71,4.03,0.04,0.031,0.75,426.6,7.6,0.001,2283500.0
2021-1-27 12:00,8.1,8.14,11.03,4.12,0.039,0.031,0.91,426.3,6.4,0.001,2440120.0
2021-1-27 16:00,8.4,8.17,11.25,4.12,0.035,0.032,0.87,425.6,6.4,0.001,2594850.0
2021-1-27 20:00,8.6,8.01,10.2,4.0,0.041,0.031,0.9,427.8,5.4,0.004,3593030.0
2021-1-28 0:00,8.5,8.01,10.19,4.0,0.044,0.031,0.9,427.3,6.1,0.001,3861440.0
2021-1-28 4:00,8.1,8.07,10.76,4.02,0.046,0.035,0.92,426.2,10.1,0.001,2174000.0
2021-1-28 8:00,8.0,8.08,10.93,4.05,0.034,0.031,0.73,426.2,8.3,0.001,2032520.0
2021-1-28 12:00,8.2,8.08,11.0,4.16,0.04,0.044,0.9,426.4,7.4,0.001,2225120.0
2021-1-28 16:00,8.4,8.13,11.25,4.18,0.031,0.038,0.94,425.8,11.7,0.001,2191320.0
2021-1-28 20:00,8.2,8.12,11.22,4.2,0.036,0.038,1.01,426.7,10.4,0.002,2400790.0
