time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo
20211223,无锡,雾-多云,16,6,64,2,东南风,3级,良
20211224,无锡,阴-多云,12,0,47,1,东北风,3级,优
20211225,无锡,多云,2,-4,29,1,东北风,4级,优
20211226,无锡,多云,1,-4,35,1,西北风,3级,优
20211227,无锡,晴-多云,4,-1,36,1,西北风,2级,优
20211228,无锡,多云,6,-1,71,2,东南风,2级,良
20211229,无锡,多云,10,-3,78,2,西北风,3级,良
20211230,无锡,多云,10,-2,89,2,西北风,2级,良
20211231,无锡,多云,10,0,80,2,东北风,2级,良
20220101,无锡,多云,11,0,47,1,东南风,2级,优
20220102,无锡,多云,11,0,103,3,东北风,2级,轻度
20220103,无锡,多云,14,1,104,3,东南风,2级,轻度
20220104,无锡,多云-中雨,12,7,87,2,东风,3级,良
20220105,无锡,大雨-多云,7,3,31,1,东北风,4级,优
20220106,无锡,多云,8,2,38,1,东北风,3级,优
20220107,无锡,多云,10,0,57,2,东北风,2级,良
20220108,无锡,多云,8,4,49,1,东北风,2级,优
20220109,无锡,多云,7,1,81,2,西南风,1级,良
20220110,无锡,多云,7,1,145,3,西北风,2级,轻度
20220111,无锡,多云,6,-3,75,2,北风,3级,良
20220112,无锡,多云,8,0,67,2,东南风,2级,良
20220113,无锡,多云,5,-4,91,2,西北风,3级,良
20220114,无锡,多云,5,0,54,2,东南风,2级,良
20220115,无锡,多云,11,2,97,2,西风,2级,良
20220116,无锡,多云,10,3,109,3,东北风,3级,轻度
20220117,无锡,多云,11,3,63,2,东风,2级,良
20220118,无锡,多云,11,2,57,2,东南风,2级,良
20220119,无锡,多云,12,2,82,2,东北风,2级,良
20220120,无锡,多云,7,2,58,2,东北风,3级,良
20220121,无锡,多云-小雨,8,6,31,1,东风,3级,优
20220122,无锡,中雨,10,7,34,1,东风,3级,优
20220123,无锡,中雨-小雨,9,5,29,1,东北风,3级,优
20220124,无锡,多云-小雨,7,4,79,2,东北风,3级,良
20220125,无锡,多云-小雨,6,4,115,3,东北风,2级,轻度
20220126,无锡,中雨,6,5,67,2,东北风,3级,良
20220127,无锡,小雨,6,2,55,2,东北风,3级,良
20220128,无锡,小雨-雨夹雪,5,1,35,1,东北风,3级,优
20220129,无锡,多云-小雪,4,1,41,1,东北风,3级,优
20220130,无锡,多云,7,-2,46,1,西北风,3级,优
20220131,无锡,多云,8,1,94,2,西风,1级,良
